indice_tiempo,region_de_destino,origen_pernoctes,pernoctes,observaciones
2020-07-01,Norte,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-07-01,Norte,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-07-01,Patagonia,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-07-01,Patagonia,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Buenos Aires,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Buenos Aires,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,CABA,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,CABA,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Cuyo,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Cuyo,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Córdoba,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Córdoba,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Litoral,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Litoral,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Norte,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Norte,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Patagonia,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-08-01,Patagonia,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Buenos Aires,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Buenos Aires,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,CABA,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,CABA,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Cuyo,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Cuyo,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Córdoba,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Córdoba,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Litoral,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Litoral,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Norte,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Norte,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Patagonia,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-09-01,Patagonia,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Buenos Aires,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Buenos Aires,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,CABA,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,CABA,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Cuyo,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Cuyo,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Córdoba,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Córdoba,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Litoral,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Litoral,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Norte,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Norte,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Patagonia,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-10-01,Patagonia,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Buenos Aires,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Buenos Aires,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,CABA,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,CABA,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Cuyo,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Cuyo,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Córdoba,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Córdoba,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Litoral,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Litoral,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Norte,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Norte,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Patagonia,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-11-01,Patagonia,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Buenos Aires,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Buenos Aires,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,CABA,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,CABA,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Cuyo,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Cuyo,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Córdoba,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Córdoba,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Litoral,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Litoral,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Norte,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Norte,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Patagonia,Residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2020-12-01,Patagonia,No residentes,,Emergencia sanitaria. La información a nivel regional no se difundió debido a que no alcanza el estándar de calidad mínimo requerido para su publicación como consecuencia de las restricciones en la actividad hotelera.
2021-01-01,Buenos Aires,Residentes,680797,""
2021-01-01,Buenos Aires,No residentes,780,""
2021-01-01,CABA,Residentes,92555,""
2021-01-01,CABA,No residentes,13046,""
2021-01-01,Cuyo,Residentes,258912,""
2021-01-01,Cuyo,No residentes,1180,""
2021-01-01,Córdoba,Residentes,681292,""
2021-01-01,Córdoba,No residentes,2819,""
2021-01-01,Litoral,Residentes,230869,""
2021-01-01,Litoral,No residentes,1778,""
2021-01-01,Norte,Residentes,216022,""
2021-01-01,Norte,No residentes,507,""
2021-01-01,Patagonia,Residentes,624274,""
2021-01-01,Patagonia,No residentes,4327,""
2021-02-01,Buenos Aires,Residentes,661151,""
2021-02-01,Buenos Aires,No residentes,591,""
2021-02-01,CABA,Residentes,134329,""
2021-02-01,CABA,No residentes,10685,""
2021-02-01,Cuyo,Residentes,285730,""
2021-02-01,Cuyo,No residentes,444,""
2021-02-01,Córdoba,Residentes,647788,""
2021-02-01,Córdoba,No residentes,2471,""
2021-02-01,Litoral,Residentes,267678,""
2021-02-01,Litoral,No residentes,3282,""
2021-02-01,Norte,Residentes,219885,""
2021-02-01,Norte,No residentes,562,""
2021-02-01,Patagonia,Residentes,603563,""
2021-02-01,Patagonia,No residentes,1257,""
2021-03-01,Buenos Aires,Residentes,359583,""
2021-03-01,Buenos Aires,No residentes,333,""
2021-03-01,CABA,Residentes,168157,""
2021-03-01,CABA,No residentes,15796,""
2021-03-01,Cuyo,Residentes,218621,""
2021-03-01,Cuyo,No residentes,461,""
2021-03-01,Córdoba,Residentes,418519,""
2021-03-01,Córdoba,No residentes,779,""
2021-03-01,Litoral,Residentes,200328,""
2021-03-01,Litoral,No residentes,3048,""
2021-03-01,Norte,Residentes,188669,""
2021-03-01,Norte,No residentes,1310,""
2021-03-01,Patagonia,Residentes,494954,""
2021-03-01,Patagonia,No residentes,2410,""
2021-04-01,Buenos Aires,Residentes,153674,""
2021-04-01,Buenos Aires,No residentes,292,""
2021-04-01,CABA,Residentes,127128,""
2021-04-01,CABA,No residentes,9265,""
2021-04-01,Cuyo,Residentes,149628,""
2021-04-01,Cuyo,No residentes,368,""
2021-04-01,Córdoba,Residentes,280753,""
2021-04-01,Córdoba,No residentes,542,""
2021-04-01,Litoral,Residentes,149697,""
2021-04-01,Litoral,No residentes,2831,""
2021-04-01,Norte,Residentes,170394,""
2021-04-01,Norte,No residentes,644,""
2021-04-01,Patagonia,Residentes,343564,""
2021-04-01,Patagonia,No residentes,775,""
2021-05-01,Buenos Aires,Residentes,50027,""
2021-05-01,Buenos Aires,No residentes,403,""
2021-05-01,CABA,Residentes,83934,""
2021-05-01,CABA,No residentes,8542,""
2021-05-01,Cuyo,Residentes,69522,""
2021-05-01,Cuyo,No residentes,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2021-05-01,Córdoba,Residentes,112622,""
2021-05-01,Córdoba,No residentes,599,""
2021-05-01,Litoral,Residentes,89983,""
2021-05-01,Litoral,No residentes,2833,""
2021-05-01,Norte,Residentes,121244,""
2021-05-01,Norte,No residentes,927,""
2021-05-01,Patagonia,Residentes,125188,""
2021-05-01,Patagonia,No residentes,628,""
2021-06-01,Buenos Aires,Residentes,61249,""
2021-06-01,Buenos Aires,No residentes,278,""
2021-06-01,CABA,Residentes,101660,""
2021-06-01,CABA,No residentes,8263,""
2021-06-01,Cuyo,Residentes,84253,""
2021-06-01,Cuyo,No residentes,353,""
2021-06-01,Córdoba,Residentes,46821,""
2021-06-01,Córdoba,No residentes,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2021-06-01,Litoral,Residentes,81758,""
2021-06-01,Litoral,No residentes,1762,""
2021-06-01,Norte,Residentes,113201,""
2021-06-01,Norte,No residentes,1257,""
2021-06-01,Patagonia,Residentes,127402,""
2021-06-01,Patagonia,No residentes,1002,""
2021-07-01,Buenos Aires,Residentes,251640,""
2021-07-01,Buenos Aires,No residentes,749,""
2021-07-01,CABA,Residentes,174447,""
2021-07-01,CABA,No residentes,6360,""
2021-07-01,Cuyo,Residentes,251107,""
2021-07-01,Cuyo,No residentes,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2021-07-01,Córdoba,Residentes,393046,""
2021-07-01,Córdoba,No residentes,819,""
2021-07-01,Litoral,Residentes,253624,""
2021-07-01,Litoral,No residentes,1823,""
2021-07-01,Norte,Residentes,313484,""
2021-07-01,Norte,No residentes,652,""
2021-07-01,Patagonia,Residentes,601175,""
2021-07-01,Patagonia,No residentes,1985,""
2021-08-01,Buenos Aires,Residentes,224513,""
2021-08-01,Buenos Aires,No residentes,1411,""
2021-08-01,CABA,Residentes,176230,""
2021-08-01,CABA,No residentes,6368,""
2021-08-01,Cuyo,Residentes,209296,""
2021-08-01,Cuyo,No residentes,378,""
2021-08-01,Córdoba,Residentes,327428,""
2021-08-01,Córdoba,No residentes,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2021-08-01,Litoral,Residentes,234210,""
2021-08-01,Litoral,No residentes,2097,""
2021-08-01,Norte,Residentes,306980,""
2021-08-01,Norte,No residentes,594,""
2021-08-01,Patagonia,Residentes,709778,""
2021-08-01,Patagonia,No residentes,1346,""
2021-09-01,Buenos Aires,Residentes,214034,""
2021-09-01,Buenos Aires,No residentes,,Dato que no corresponde presentar debido a la naturaleza de las cosas
2021-09-01,CABA,Residentes,200005,""
2021-09-01,CABA,No residentes,8151,""
2021-09-01,Cuyo,Residentes,254376,""
2021-09-01,Cuyo,No residentes,503,""
2021-09-01,Córdoba,Residentes,317487,""
2021-09-01,Córdoba,No residentes,587,""
2021-09-01,Litoral,Residentes,291434,""
2021-09-01,Litoral,No residentes,2818,""
2021-09-01,Norte,Residentes,339149,""
2021-09-01,Norte,No residentes,726,""
2021-09-01,Patagonia,Residentes,753636,""
2021-09-01,Patagonia,No residentes,1480,""
2021-10-01,Buenos Aires,Residentes,345329,""
2021-10-01,Buenos Aires,No residentes,746,""
2021-10-01,CABA,Residentes,284000,""
2021-10-01,CABA,No residentes,28067,""
2021-10-01,Cuyo,Residentes,318552,""
2021-10-01,Cuyo,No residentes,2780,""
2021-10-01,Córdoba,Residentes,433690,""
2021-10-01,Córdoba,No residentes,1320,""
2021-10-01,Litoral,Residentes,362952,""
2021-10-01,Litoral,No residentes,5802,""
2021-10-01,Norte,Residentes,367694,""
2021-10-01,Norte,No residentes,2961,""
2021-10-01,Patagonia,Residentes,683664,""
2021-10-01,Patagonia,No residentes,4092,""
2021-11-01,Buenos Aires,Residentes,492227,""
2021-11-01,Buenos Aires,No residentes,1175,""
2021-11-01,CABA,Residentes,294213,""
2021-11-01,CABA,No residentes,75387,""
2021-11-01,Cuyo,Residentes,335658,""
2021-11-01,Cuyo,No residentes,7888,""
2021-11-01,Córdoba,Residentes,439087,""
2021-11-01,Córdoba,No residentes,2189,""
2021-11-01,Litoral,Residentes,372782,""
2021-11-01,Litoral,No residentes,10476,""
2021-11-01,Norte,Residentes,342452,""
2021-11-01,Norte,No residentes,4860,""
2021-11-01,Patagonia,Residentes,760755,""
2021-11-01,Patagonia,No residentes,17713,""
2021-12-01,Buenos Aires,Residentes,828331,""
2021-12-01,Buenos Aires,No residentes,5285,""
2021-12-01,CABA,Residentes,331706,""
2021-12-01,CABA,No residentes,108136,""
2021-12-01,Cuyo,Residentes,307972,""
2021-12-01,Cuyo,No residentes,8730,""
2021-12-01,Córdoba,Residentes,477621,""
2021-12-01,Córdoba,No residentes,2749,""
2021-12-01,Litoral,Residentes,357055,""
2021-12-01,Litoral,No residentes,14949,""
2021-12-01,Norte,Residentes,290917,""
2021-12-01,Norte,No residentes,6867,""
2021-12-01,Patagonia,Residentes,793248,""
2021-12-01,Patagonia,No residentes,46179,""
2022-01-01,Buenos Aires,Residentes,1840465,""
2022-01-01,Buenos Aires,No residentes,4308,""
2022-01-01,CABA,Residentes,329134,""
2022-01-01,CABA,No residentes,129893,""
2022-01-01,Cuyo,Residentes,466252,""
2022-01-01,Cuyo,No residentes,15335,""
2022-01-01,Córdoba,Residentes,876752,""
2022-01-01,Córdoba,No residentes,3719,""
2022-01-01,Litoral,Residentes,441572,""
2022-01-01,Litoral,No residentes,21572,""
2022-01-01,Norte,Residentes,363838,""
2022-01-01,Norte,No residentes,11136,""
2022-01-01,Patagonia,Residentes,1279208,""
2022-01-01,Patagonia,No residentes,76956,""
2022-02-01,Buenos Aires,Residentes,1588749,""
2022-02-01,Buenos Aires,No residentes,3887,""
2022-02-01,CABA,Residentes,382913,""
2022-02-01,CABA,No residentes,151829,""
2022-02-01,Cuyo,Residentes,454035,""
2022-02-01,Cuyo,No residentes,17083,""
2022-02-01,Córdoba,Residentes,790607,""
2022-02-01,Córdoba,No residentes,4961,""
2022-02-01,Litoral,Residentes,468980,""
2022-02-01,Litoral,No residentes,21161,""
2022-02-01,Norte,Residentes,384889,""
2022-02-01,Norte,No residentes,13669,""
2022-02-01,Patagonia,Residentes,1102392,""
2022-02-01,Patagonia,No residentes,58856,""
2022-03-01,Buenos Aires,Residentes,787901,""
2022-03-01,Buenos Aires,No residentes,1606,""
2022-03-01,CABA,Residentes,417576,""
2022-03-01,CABA,No residentes,218169,""
2022-03-01,Cuyo,Residentes,374118,""
2022-03-01,Cuyo,No residentes,24101,""
2022-03-01,Córdoba,Residentes,504072,""
2022-03-01,Córdoba,No residentes,5041,""
2022-03-01,Litoral,Residentes,373045,""
2022-03-01,Litoral,No residentes,36420,""
2022-03-01,Norte,Residentes,340604,""
2022-03-01,Norte,No residentes,24353,""
2022-03-01,Patagonia,Residentes,885022,""
2022-03-01,Patagonia,No residentes,74880,""
2022-04-01,Buenos Aires,Residentes,450508,""
2022-04-01,Buenos Aires,No residentes,1657,""
2022-04-01,CABA,Residentes,433656,""
2022-04-01,CABA,No residentes,305603,""
2022-04-01,Cuyo,Residentes,342305,""
2022-04-01,Cuyo,No residentes,29361,""
2022-04-01,Córdoba,Residentes,436376,""
2022-04-01,Córdoba,No residentes,13419,""
2022-04-01,Litoral,Residentes,400459,""
2022-04-01,Litoral,No residentes,45666,""
2022-04-01,Norte,Residentes,420374,""
2022-04-01,Norte,No residentes,40384,""
2022-04-01,Patagonia,Residentes,654151,""
2022-04-01,Patagonia,No residentes,73374,""
2022-05-01,Buenos Aires,Residentes,226112,""
2022-05-01,Buenos Aires,No residentes,1050,""
2022-05-01,CABA,Residentes,446368,""
2022-05-01,CABA,No residentes,273872,""
2022-05-01,Cuyo,Residentes,278513,""
2022-05-01,Cuyo,No residentes,32057,""
2022-05-01,Córdoba,Residentes,261016,""
2022-05-01,Córdoba,No residentes,8255,""
2022-05-01,Litoral,Residentes,357433,""
2022-05-01,Litoral,No residentes,41354,""
2022-05-01,Norte,Residentes,325795,""
2022-05-01,Norte,No residentes,20200,""
2022-05-01,Patagonia,Residentes,428076,""
2022-05-01,Patagonia,No residentes,69621,""
2022-06-01,Buenos Aires,Residentes,207023,""
2022-06-01,Buenos Aires,No residentes,978,""
2022-06-01,CABA,Residentes,444256,""
2022-06-01,CABA,No residentes,255005,""
2022-06-01,Cuyo,Residentes,308189,""
2022-06-01,Cuyo,No residentes,31963,""
2022-06-01,Córdoba,Residentes,296494,""
2022-06-01,Córdoba,No residentes,7009,""
2022-06-01,Litoral,Residentes,353651,""
2022-06-01,Litoral,No residentes,36659,""
2022-06-01,Norte,Residentes,385134,""
2022-06-01,Norte,No residentes,17639,""
2022-06-01,Patagonia,Residentes,485981,""
2022-06-01,Patagonia,No residentes,80446,""
2022-07-01,Buenos Aires,Residentes,364711,""
2022-07-01,Buenos Aires,No residentes,2181,""
2022-07-01,CABA,Residentes,555556,""
2022-07-01,CABA,No residentes,366455,""
2022-07-01,Cuyo,Residentes,466378,""
2022-07-01,Cuyo,No residentes,32706,""
2022-07-01,Córdoba,Residentes,566539,""
2022-07-01,Córdoba,No residentes,10906,""
2022-07-01,Litoral,Residentes,475316,""
2022-07-01,Litoral,No residentes,50584,""
2022-07-01,Norte,Residentes,629609,""
2022-07-01,Norte,No residentes,28341,""
2022-07-01,Patagonia,Residentes,851796,""
2022-07-01,Patagonia,No residentes,201396,""
2022-08-01,Buenos Aires,Residentes,294704,""
2022-08-01,Buenos Aires,No residentes,1935,""
2022-08-01,CABA,Residentes,452048,""
2022-08-01,CABA,No residentes,326128,""
2022-08-01,Cuyo,Residentes,335887,""
2022-08-01,Cuyo,No residentes,32741,""
2022-08-01,Córdoba,Residentes,328657,""
2022-08-01,Córdoba,No residentes,7651,""
2022-08-01,Litoral,Residentes,393762,""
2022-08-01,Litoral,No residentes,48382,""
2022-08-01,Norte,Residentes,425984,""
2022-08-01,Norte,No residentes,22628,""
2022-08-01,Patagonia,Residentes,834419,""
2022-08-01,Patagonia,No residentes,145397,""
2022-09-01,Buenos Aires,Residentes,326810,""
2022-09-01,Buenos Aires,No residentes,3128,""
2022-09-01,CABA,Residentes,467550,""
2022-09-01,CABA,No residentes,363648,""
2022-09-01,Cuyo,Residentes,316750,""
2022-09-01,Cuyo,No residentes,39574,""
2022-09-01,Córdoba,Residentes,335376,""
2022-09-01,Córdoba,No residentes,14594,""
2022-09-01,Litoral,Residentes,398629,""
2022-09-01,Litoral,No residentes,46475,""
2022-09-01,Norte,Residentes,386984,""
2022-09-01,Norte,No residentes,22501,""
2022-09-01,Patagonia,Residentes,846123,""
2022-09-01,Patagonia,No residentes,127571,""
2022-10-01,Buenos Aires,Residentes,646244,""
2022-10-01,Buenos Aires,No residentes,6442,""
2022-10-01,CABA,Residentes,517968,""
2022-10-01,CABA,No residentes,381903,""
2022-10-01,Cuyo,Residentes,344847,""
2022-10-01,Cuyo,No residentes,59135,""
2022-10-01,Córdoba,Residentes,432416,""
2022-10-01,Córdoba,No residentes,13812,""
2022-10-01,Litoral,Residentes,407353,""
2022-10-01,Litoral,No residentes,53574,""
